상품명,별점,리뷰
더포르미 12종24팩 맛있는 영양잡곡밥 간편 점심 냉동도시락,3,밥맛이 이상해요. 배송와서 바로 먹었을 때부터 이상하다 싶었는데 다른 건 괜찮겠거니 생각했거든요 그런데 다른 것도 먹어보니 이상하네요 전에는 그냥 밥맛이었는데 지금은 연필심맛이 나요…… 다른 반찬이랑은 다 문제 없고요 공정에 문제가 생긴 걸까요
더포르미 12종24팩 맛있는 영양잡곡밥 간편 점심 냉동도시락,5,"직장에서 배달 시켜먹기엔 돈이 너무 많이 들어서 
도시락 사서 먹고 있어요 ㅎㅎ 한끼 떼우기 좋아요!"
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,완전 만족해요. 혹시 비닐 벗겨서 전자레인지 돌려야 하나요?
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,나쁘지 않았어요 배송도 빠름
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,4,휴대하기 편하고 먹기좋습니다.
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,맘에 들어요 감사합니다
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,"양이 좀 적네요
여자양으로도적어요 배고파요 ㅋ
맛은 있어요"
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,포장 꼼꼼하고 좋습니다. 맛있습니다.
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,4,밥이 생각보다 푸석한 것 같긴하지만 양도 많고 먹을만해요!
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,적당하게 너무 잘 포장되어 있어 좋습니다!
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,가격대비 최고의가성비 너무 좋아요 굳굳
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,반찬 양은 적지만 맛있어요
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,기내식같은 퀄리티 좋습니다.
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,"딸이 기숙사에서 잘 먹고 있다고하네요
밖에서 사먹는것보다 저렴하고 괜찮다고 하네요~"
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,4,반찬양보다 밥양이 많아서 가끔 난감할때도 있지만 냉동도시락 특유의 맛이 아니고 그래도 사다먹는 도시락 맛이 나서 좋았어요
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,상품과 배송 모두 만족합니다
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,상당히 꼼꼼하게 포장되어 와서 만족합니다 맛도 강하지 않고 간이 적당해서 사무실에서 잘 먹을 수 있을것 같습니다.
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,4,"아주 막 자극적으로 맛있다는 아니지만
용량도 꽤 큰편이면서 뭔가 다이어트에 좋은 건강식을 종류별로 다양하게 먹는 느낌!!"
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,나므너무 마싯어요 최고입니당
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,양도 넉넉하고 맛있어요
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,4,점심에 먹기 편하고 좋아요
넉넉소반 12종 직장인을 위한 단백질 점심 냉동 간편 프리미엄 도시락,5,"직장인들한테 좋아요
반찬이 적은 감이 있지만 맛있음!!"
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,"도시락 브랜드별로 먹어보진 안았지만

타 제품에 비해 포만감, 양, 맛 준수함"
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,좋아요좋아요좋아요좋아요
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,양이 좀 아쉬워서 추가 구매는 안했습니다.
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,항상 잘먹고 있어요
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,좋아요. 1인가구용으로 딱인듯
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,냉장고에 쟁여놓으면 든든합니다
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,언제나 도시락과 밥은 포르미!
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,4,여전히 내맘에들어요 역시
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,무한재구매중 가성비 대비 만족해요~
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,맛있습니다 근데 빨간소세지에서 돼지냄새 나는건 여전합니다 ㅠㅜ
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,아주 맛있고 저렴한 가격으로 배를 채울스있어서 더 젛아요 ㅋㅋ
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,"3번째 구매했네요, 맛있게 잘먹고 있어요.많이파세요^^"
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,더포르미 몇번째 재구매인지 모르겠어요ㅎㅎ 타도시락에 비해 구성도 좋고 양도 아주 조금은 더 있는편이에요ㅎㅎ
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,이전에 시켜먹던 냉동도시락 보다 더 맛있네요. 특히 볶음김치 있는 구성 좋아요! 밥도 쫀득하고 완전 맛있어요!! 재구매 의사 있습니다.ㅎㅎ
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,4,가성비좋아요 무난합니다
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,가성비좋아요 무난합니다
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,가성비도시락 무난합니다
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,맛있어용 남편이랑 잘 먹고 있어요~~
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,5,맛있습니다 포장꼼꼼하고요 잘먹겠습니다
더포르미 10종10팩 맛있는 영양잡곡밥 간편 직장인 점심 냉동 한끼 도시락,4,진짜 맛있는데 양은 적고 간이 조금 쎄요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,식단관리 시작! 맛있어요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,다이어트 할때마다 사요 ㅋㅋ
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,벌써 먹은지 6 개월이 넘었네요^^  맛도 있고 다이어트에 그만입니다
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,잘 먹었습니다.맛있게요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,다이어트  할때마다 주문하게되네요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,맛있어서 더 시켜먹어야겠어요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,아직 먹어보기 전인데  배송 꼼꼼하고 빨라요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,"다이어트도시락 여러개 먹어봤지만
맛있닭 도시락 맛있어요"
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,이런 도시락은 처음 주문해봤는데 간편하고 맛있네요 ㅎㅎ 또 주문할게요~~
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,"맛있고 먹기도 편리해요
또 주문할께요~"
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,다이어트할때 많이 사먹다가 안먹은지 꽤됐는데 다시 다이어트하려고 구매했어요 다이어트 도시락중에 제일 맛있고 먹기 편한거같아요 추천합니다
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,점심 도시락으로 좋아요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,맛은 보장합니다. 근데 성인남자는 2개정도 먹어야되요..
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,무난하고 맛있어요!!! 안먹으면 생각나서 먹고싶을정도에요 ㅋㅋ꾸준히 먹게되네요 굿굿
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,다이어트 중이라 구매했어요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,4,"간편식!영양식!
최곱미당~"
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,집밥 뚝딱입니다 우리 고양이도 탐내요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,맛있고 간편해서 잘 먹고있어요
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,5,다이어트 도시락이랑 맛은 기대 안했는데 이정도면 너무 맛있는거 아닌가요?👍
맛있닭 다이어트 닭가슴살 도시락 혼합 210g X 10팩 / 양많은 단백질 식단 냉동,4,"다른 도시락에 비해 양이나 구성은 그런데, 다이어트 하기에는 불편함은 없어요."
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,하나씩 다 먹을만해요 다른집들것보다 비교해서 괜찮다고 생각해요
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,잘 받았습니다~~!^^
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,첫구매에요 종류가 다른곳보다 많은게 질리지않을것같아서 샀어요
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,"다이어트 도시락들 중 가장 맛은있는것같아요 
그만큼 칼로리도좀있는편이지만 일반식에 비하면 이정도면 다이어트식이 분명하죠"
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,"진공포장  너무맘에듭니다
아침간편식으로 짱인듯"
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,4,그냥 무난해요 다이어트 할 때 추천
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,4,"다이어트가 아니라 점심용으로 구매했는데 양이 적네요
맛은 평범해요"
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,맛이 다양하고 포장도 잘되어있아요! 다이어트할때 점심 저녁으로 먹기 좋아요 ㅎㅎ 양이 많지 않아서 그런지 칼로리가 적고 식사량 조절할때 유용하게 먹어졌아요!
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,여자친구가 다이어트를 하고 있어서 선물해줬었는데 맛있었다고 재구매해달라해서 재구매했습니다. 덕분에 입도 안터지고 살도 많이 빠진거 같더라구요.
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,빠르게 잘 왔습니다
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,자주 구매해서 먹고 있어요
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,좋아요 재구매만 3 번이상이네요
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,맨날 여기만 찾게돼요 3 년 전인가 다이어트 때문에 시켜보고 또다시 다요트하려고 찾게됐네요 강추합니다아
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,"추천 글 보고 샀는데,
진짜 맛있어요"
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,"아직 먹어보진 모쌨지만
조카가 맛있다고 추춘을 해서
믿고 구매 한겁니다"
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,다이어트 도시락은 이 제품만먹어요! 맛있어용
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,맛있어요 전부 그럭저럭
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,3,아이가 맛에 만족해요^^
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,다이어트 도시락중 젤 맛있는거 같아요
진미담 덮밥 10종(12팩) 간편식 식단관리 도시락,5,"아직 먹어보진 않았지만
배송이 빨라서 좋아요!!"
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,4,속은 부담스럽지 않은데 반찬이 넘 적어요..
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,늘 쵝오에 도시락 배송도 꼼꼼하게 아이스팩도 2개나 넣어주네요
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,오늘도 저염 도시락으로 맛있는 한끼해결 ㅎㅎ
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,"배송도 꼼꼼하고 저염이라 좋습니다.
요즘 도시락 한끼만 먹어도 하루 염 권장량에 50%인데 저염도시락은 그런 걱정 없네요"
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,"오늘도 맛있게 잘먹겠습니다.
저염 도시락 ㅎㅎ최고"
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,늘 맛있게 먹는 최애 도시락 짜지 않아서 좋아요
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,포장지가 예전보다 잘벗겨쩌요
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,"늘 맛있게 먹는 저렴도시락입니다
나트륨 함량이 적어 좋습니다."
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,"포장상태가 마음에 듭니다.
아이팩도 넉넉히 넣어주네요"
수제 도시락 저염 저당 12종 저염식 냉동 직장인 식단 관리 단백질 건강식 모듬버섯잡곡밥,5,"맛있습니다
늘 먹는 도시락인데 질리지가 않네요"
